Title,Rating,Votes,Duration,Genre
216. Castillo,3.6, (302),1h 29m,crime
217. Bozji gnjev,3.0, (494),1h 40m,crime
218. 9 Windows,4.0, (357),2h 22m,crime
219. Silvio,7.9, (83),1h 48m,crime
220. Murder and Cocktails,5.9, (139),2h 25m,crime
221. The Waterboyz,6.7, (1.2K),1h 30m,crime
222. Desperado,5.8, (33),1h 36m,crime
223. Andhagan,7.5, (1.3K),2h 15m,crime
224. No Cap,5.7, (312),1h 58m,crime
225. Shakhahaari,5.0, (75),1h 54m,crime
226. Drive,6.2, (747),1h 28m,crime
227. The Mick and the Trick,8.8, (20),2h 13m,crime
228. Love You to Debt,4.5, (93),1h 34m,crime
229. Quotation Gang Part 1,7.1, (22),1h 59m,crime
230. Red,6.9, (1.1K),1h 47m,crime
231. Plea,4.6, (77),1h 59m,crime
232. Sheriff,8.8, (33),1h 38m,crime
233. Suspect,6.1, (232),1h 49m,crime
234. Kingdom Reign,3.8, (2.8K),1h 25m,crime
235. Hovering Blade,6.5, (417),1h 39m,crime
"236. LSD 2: Love, Sex Aur Dhokha 2",9.4, (56),1h 33m,crime
237. Loverboy: Emoties Uit,5.8, (461),1h 22m,crime
238. Double or Nothing,4.8, (432),1h 39m,crime
239. Happy Birthday Luci,5.3, (99),1h 59m,crime
240. Troll Factory,4.6, (228),2h 13m,crime
241. Wieczór kawalerski,5.4, (306),1h 40m,crime
242. Miséria,4.8, (745),2h 16m,crime
243. Prepare to Die,6.7, (146),2h 17m,crime
244. Chris Brown: A History of Violence,6.0, (30),2h 52m,crime
245. The Infallibles,5.0, (290),2h 15m,crime
246. Priyo Maloti,5.0, (44),1h 45m,crime
247. Chameleon,6.1, (542),1h 25m,crime
248. The Texas Cheerleader Murder Plot,5.9, (1.3K),1h 26m,crime
249. Dracula: The Count's Kin,8.0, (31),2h 22m,crime
250. Bhaje Vaayu Vegam,7.6, (136),1h 29m,crime
251. Dandupalayam,5.8, (971),1h 36m,crime
252. Ten Toes Down,7.2, (58),2h 7m,crime
253. Samandar,6.0, (19),2h 18m,crime
254. Sentimentaaal,3.7, (111),1h 48m,crime
255. Ghost Killer,5.5, (198),1h 42m,crime
256. Zabt,6.2, (1.9K),2h 4m,crime
257. Vares X,5.0, (16),1h 5m,crime
258. Amish Affair,7.4, (87),1h 40m,crime
259. Silence 2: The Night Owl Bar Shootout,5.7, (144),1h 30m,crime
260. Below the Rim,5.1, (1.6K),2h 36m,crime
261. Filthy Animals,6.3, (183),1h 40m,crime
262. The Worst Man in London,5.3, (106),1h 45m,crime
263. Saindhav,7.5, (59),1h 35m,crime
264. Passages of Nexus,8.0, (2.2K),1h 46m,crime
265. Hunt the Wicked,5.4, (571),1h 22m,crime
266. Cubic Zirconia,4.9, (60),1h 54m,crime
267. Sattam En Kaiyil,9.0, (603),2h 1m,crime
268. Sinful Lies,4.7, (572),2h 15m,crime
269. Vina: Before 7 Days,7.5, (51),2h 4m,crime
270. Tumbadores,9.2, (161),1h 30m,crime
271. Where Is Gilgamesh?,8.1, (7),1h 55m,crime
272. Matka,7.0, (28),1h 54m,crime
273. Passport,5.5, (80),1h 28m,crime
"274. Extraction, USA",4.1, (260),1h 21m,crime
275. Jamalinte Punjiri,6.3, (1.9K),1h 22m,crime
276. Vrutos,7.9, (3K),1h 35m,crime
277. RapeD,7.4, (37),1h 36m,crime
278. Who Killed Terrance Brown?,6.4, (3.3K),2h 5m,crime
279. Hustlers Take All,8.7, (173),1h 53m,crime
280. Remedy,6.4, (720),1h 36m,crime
281. Rautu Ka Raaz,6.7, (770),1h 42m,crime
282. Shivam Bhaje,2.5, (157),2h 23m,crime
283. Chor Dil,4.3, (34),1h 30m,crime
284. Bastar: The Naxal Story,6.3, (2.4K),2h 15m,crime
285. Swing Bout,4.5, (126),1h 50m,crime
"286. Pooja, Sir",7.7, (179),1h 42m,crime
287. Citizen of a Kind,6.7, (1.6K),1h 40m,crime
288. Texas Twister,3.9, (289),1h 30m,crime
289. Kiyma: Orman Kanunlari,6.2, (38),1h 35m,crime
290. The Final: Attack on Wembley,6.9, (15),1h 49m,crime
291. Kaulayaw,5.7, (44),2h 19m,crime
292. Green Bones,7.4, (5),1h 34m,crime
293. Sons of Rizk 3,5.8, (571),1h 57m,crime
294. Tòkunbò,6.5, (240),1h 30m,crime
295. Remember Us,5.8, (23),1h 31m,crime
296. Silver Star,5.5, (51),1h 19m,crime
297. Get Close 2,4.6, (124),1h 48m,crime
298. Perfect Blue,4.8, (361),1h 29m,crime
299. Case of Kondana,5.7, (984),2h 5m,crime
300. The Shadow,6.4, (509),1h 23m,crime
301. Chapter 51,5.1, (204),1h 40m,crime
302. Bars,7.0, (1.6K),1h 50m,crime
303. The Desperate Chase,5.3, (75),1h 26m,crime
304. Wannabe,8.0, (25),2h 12m,crime
305. The Plot,8.7, (30),1h 29m,crime
306. Bodiless,5.5, (249),1h 30m,crime
307. Breaking the Silence: The Maria Soledad Case,5.2, (59),1h 55m,crime
308. Dead Man,4.1, (141),1h 38m,crime
309. Mathu Vadalara 2,6.2, (223),1h 20m,crime
310. The Unwavering Brotherhood,5.5, (309),1h 33m,crime
311. Kiss of the Con Queen,5.7, (107),2h 9m,crime
312. Uno,7.9, (2.3K),1h 56m,crime
313. Poslednji strelac,2.6, (10),1h 29m,crime
314. Dream Team,2.8, (248),2h 27m,crime
315. The Star City Murders,5.9, (1.5K),1h 20m,crime
316. The Moon Thieves,5.5, (188),1h 44m,crime
317. The Best of Me,6.3, (141),1h 55m,crime
318. Hit List,5.7, (267),1h 35m,crime
319. Reputation,6.1, (1.4K),1h 47m,crime
320. Dirty Money,6.5, (108),1h 44m,crime
